FLIGHT_ID,TIME_OFFSET,P64: Duration of Takeoff (Seconds),TIME_ON_GROUND_BEFORE_LIFTOFF_(SECONDS),P64: Duration of Taxi Out (Minutes),DURATION,SPEED_SOUND_START_EVENT,HEAD_WIND_KNOTS,MSL_ALT,AFE_ALT,TAS_START_EVENT,P64: True Airspeed at Liftoff (knots),MACH_NUMBER_START_EVENT,GS_SEGMENT,TAS_SEGMENT,MACH_NUMBER_SEGMENT,DRAG,LIFT,LAT,LON,DISTANCE_START_EVENT,DISTANCE_END_EVENT,FUEL_QUANTITY_KILOGRAMS,FUELFLOW_START_EVENT,FUELFLOW_SEGMENT,N1,THRUST_START_EVENT,THRUST_SEGMENT,LIFTOFF,APT_CODE,Takeoff Runway Starting Latitude,Takeoff Runway Starting Longitude,P64  Wind Speed at Start of Event (library) (knots),P64  Wind Direction (true) at Start of Event (library) (degrees),P64  Mean Longitudinal Acceleration over succeeding interval from Start of Event (g's),P64  Mean Vertical (body normal) Acceleration over succeeding interval from Start of Event (g's),P64  Longitudinal Acceleration at Start of Event (g's),P64  Vertical (body normal) Acceleration at Start of Event (library) (g's),P64  Mean Normal-Load Factor over succeeding interval from Start of Event (g's),P64  Drag (expected clean configuration) at Start of Event (lbs),P64  Lift Expected at Start of Event (lbs),GROSS_WEIGHT_KILOGRAMS,P64  Corrected MSL Altitude at Start of Event (library) (feet),P64  Pressure Altitude (above MSL) at Start of Event (library) (feet),P64  GPS Altitude (above MSL) at Start of Event (library) (feet),P64  Density Altitude at Start of Event (ft),P64  Geometric Altitude (above MSL) at Start of Event (library) (feet),P64  Radio Altitude at Start of Event (ft),P64  Height AGL at Start of Event (feet),P64  Height AGL at Start of Event (library) (feet),P64  Height Above Takeoff (best estimate library) at Start of Event (feet),P64  Height AFE at Start of Event (library) (feet),FLAP_POSITION_DEGREES,P64  Slat Position at Start of Event (library) (deg+   LED),P64  Slats Retracted (boolean) at Start of Event (library) (0   retracted),P64  Spoiler Position Average (all spoilers; +  TEU) at Start of Event (degrees),P64  Spoiler Position Average (left; +  TEU) at Start of Event (deg+ TEU),P64  Spoiler Position Average (right; +  TEU) at Start of Event (deg+ TEU),P64  Elevator Position at Start of Event (deg+ TEU),AIR_TEMP_OUTSIDE_CELSIUS,P64  Air Temperature (total best available) at Start of Event (library) (Deg Celsius),STATED_SEGMENT_START_OF_TAKEOFF,DISTANCE_FROM_RUNWAY_END,DISTANCE_FROM_RUNWAY_END_AT_DETECTED_START_OF_TAKEOFF,DISTANCE_FROM_RUNWAY_END_AT_DETECTED_LIFTOFF,FLIGHT_ID.1,APT_AIRCRAFT_RUNWAY_STAGE,SHARE_OF_REMAINING_RUNWAY_LENGTH_AT_DETECTED_AIRBORNE_POINT_IN_RUNWAY_VICINITY,FEET_OF_REMAINING_RUNWAY_LENGTH_AT_DETECTED_AIRBORNE_POINT_IN_RUNWAY_VICINITY,DISTANCE_FROM_RUNWAY_END.1,RUNWAY_LENGTH,DISPLACED_THRESHOLD,DEPARTURE_AIRPORT_CODE,ACTYPE,RUNWAY_END,STAGE_LENGTH_ID,EFFECTIVE_RUNWAY_LENGTH,SHARE_OF_REMAINING_EFFECTIVE_RUNWAY_LENGTH_AT_DETECTED_AIRBORNE_POINT_IN_RUNWAY_VICINITY,FEET_OF_REMAINING_EFFECTIVE_RUNWAY_LENGTH_AT_DETECTED_AIRBORNE_POINT_IN_RUNWAY_VICINITY,DISTANCE_FROM_THRESHOLD_AT_POINT_ONE,DISTANCE_FROM_POINT_ONE_FEET,GROUNDSPEED_AT_POINT_ONE_KNOTS,WELL-BEHAVED_TRAJECTORY,LATITUDE_AT_POINT_ONE,LONGITUDE_AT_POINT_ONE,LATITUDE_AT_DETECTED_AIRBORNE_POINT_IN_RUNWAY_VICINITY,LONGITUDE_AT_DETECTED_AIRBORNE_POINT_IN_RUNWAY_VICINITY,RUNWAY_CALCULATED_GRADIENT,P64: Fuel Burned by all Engines during Takeoff (kg),P64: Average Fuel Flow to all Engines during Takeoff (kg/hr; start --> liftoff),P64: Pressure Altitude at the Start of Takeoff (ft),P64: Corrected Altitude at Liftoff (feet),P64: Best Available MSL Altitude at Liftoff (feet),P64: GPS Altitude at Liftoff (ft),P64: V1 for Takeoff Configuration (knots),P64: V2 for Takeoff Configuration (knots),P64: Airspeed (calibrated) at Start of Rotation (knots),P64: Airspeed (calibrated) at Liftoff (knots),P64: VR for Takeoff Configuration (knots),P64: Vmu for Takeoff Configuration (knots),P64: True Airspeed at Liftoff (knots).1,P64: Pitch Attitude at Liftoff (deg),HEAD_WIND_KNOTS_TWENTY_POINT_LAGGING_AVERAGE,Stated_Trajectory_Mode
1002395,1200,63.25,1266.0,15.733334,5,672.003906,0.0,5540.875,-34.001934,0.0,178.625,0.0,3.708333,0.0,0.0,0.0,2.978971,-26.109322,28.245909,-1.837153,4746.771484,80038.09375,4544.995117,11714.776367,51.867188,116222.109375,215578.515625,0,FAOR,-26.108,28.246333,0.0,0.0,0.065662,0.000651,-0.013672,-0.001953,0.944264,0.0,2.978971,254130.25,5516.093262,5220.0,5540.875,7467.616699,5502.147949,0.125,0.125,0.128035,-34.001934,-34.001934,22.25,23.75,1.0,0.131836,0.131836,0.131836,-7.163084,24.5,24.5,0,500.289105738554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1002395,1202,63.25,1266.0,15.733334,5,672.003906,0.0,5541.0,-33.996597,0.0,178.625,0.0,8.0,0.0,0.0,0.0,20.136335,-26.109341,28.245903,-1.836597,4746.770996,80038.09375,10927.945313,15290.292969,80.085938,207426.015625,267568.75,0,FAOR,-26.108,28.246333,0.0,0.0,0.114211,0.008464,0.048828,-0.005859,0.944931,0.0,20.136335,254130.25,5516.098633,5222.0,5541.0,7470.047363,5502.147949,0.0,0.0,0.128035,-33.996597,-33.996597,22.25,23.75,1.0,0.131836,0.131836,0.131836,-6.899412,24.5,24.5,0,507.470778951791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1002395,1203,63.25,1266.0,15.733334,1,672.003906,0.0,5541.0,-33.996506,0.0,178.625,0.0,4.9375,0.0,0.0,0.0,100.201324,-26.109362,28.245895,-1.835868,4746.770508,80038.09375,14843.354492,15768.681641,90.304688,256280.4375,265040.6875,0,FAOR,-26.108,28.246333,0.0,0.0,0.114453,0.011719,0.099609,0.009766,0.943576,0.0,100.201324,254130.25,5516.098633,5223.0,5541.0,7471.262207,5502.147949,-0.125,-0.125,0.128035,-33.996506,-33.996506,22.25,23.75,1.0,0.131836,0.131836,0.131836,-8.217772,24.5,24.5,0,515.533458165876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1002395,1204,63.25,1266.0,15.733334,1,672.003906,0.0,5541.125,-33.996418,0.0,178.625,0.0,7.75,0.0,0.0,0.0,297.874786,-26.109385,28.245888,-1.834496,4746.769043,80038.09375,16694.009766,16631.414063,92.585938,273800.9375,278521.4375,0,FAOR,-26.108,28.246333,0.0,0.0,0.129297,0.004883,0.128906,0.013672,0.946615,0.0,297.874786,254130.25,5516.098633,5222.0,5541.125,7470.047363,5502.147949,0.0,0.0,0.128035,-33.996418,-33.996418,22.25,23.75,1.0,0.131836,0.131836,0.131836,-8.789061,24.5,24.25,0,524.202967796161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1002395,1205,63.25,1266.0,15.733334,1,671.721619,0.0,5541.125,-33.891575,0.0,178.625,0.0,10.6875,0.0,0.0,0.0,652.988892,-26.109423,28.245876,-1.832344,4746.76709,80038.09375,16568.818359,16493.523438,92.789063,283241.96875,286535.6875,0,FAOR,-26.108,28.246333,0.0,0.0,0.129297,0.006836,0.128906,-0.003906,0.946181,0.0,652.988892,254130.25,5516.203613,5223.0,5541.125,7444.019043,5502.139648,-0.125,-0.125,0.377921,-33.891575,-33.891575,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.184568,24.25,24.25,0,538.566286094088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1002395,1206,63.25,1266.0,15.733334,1,671.721619,0.0,5541.25,-33.786732,0.0,178.625,0.0,13.625,0.0,0.0,0.0,1121.939819,-26.109461,28.245863,-1.829375,4746.763672,80038.09375,16418.226563,16353.816406,92.804688,289829.375,292331.5625,0,FAOR,-26.108,28.246333,0.0,0.0,0.13125,0.018555,0.126953,0.017578,0.945747,0.0,1121.939819,254130.25,5516.308594,5224.0,5541.25,7445.234863,5502.134766,0.0,0.0,0.128071,-33.786732,-33.786732,22.25,23.75,1.0,0.131836,0.131836,0.131836,-8.876951,24.25,24.25,1,553.021057342236,533.835511487386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1002395,1207,63.25,1266.0,15.733334,1,671.721619,0.0,5541.375,-33.598289,0.0,178.625,0.0,16.5625,0.0,0.0,0.0,1745.744019,-26.109524,28.245844,-1.82559,4746.760254,80038.09375,16289.40625,16213.203125,92.828125,294833.71875,300593.5625,0,FAOR,-26.108,28.246333,0.0,0.0,0.131641,0.012695,0.132813,0.019531,0.943576,0.0,1745.744019,254130.25,5516.49707,5225.0,5541.375,7446.450195,5502.141113,0.125,0.125,0.253012,-33.598289,-33.598289,22.25,23.75,1.0,0.124512,0.131836,0.117188,-8.964842,24.25,24.0,0,576.752119952725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1002395,1208,63.25,1266.0,15.733334,1,671.43927,0.0,5541.5,-33.409847,0.0,178.625,0.0,19.5625,0.0,0.0,0.0,2474.47876,-26.109585,28.245825,-1.82099,4746.755371,80001.8125,16137.0,17278.238281,94.25,306353.40625,328691.0625,0,FAOR,-26.108,28.246333,0.0,0.0,0.136328,-0.021484,0.128906,0.005859,0.940972,0.0,2474.47876,254130.25,5516.685547,5226.0,5541.5,7420.394531,5502.131348,0.0,0.0,0.128097,-33.409847,-33.409847,22.25,23.75,1.0,0.124512,0.131836,0.117188,-8.305662,24.0,24.0,0,599.785050489629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1002395,1209,63.25,1266.0,15.733334,1,671.43927,0.0,5541.625,-33.168129,0.0,178.625,0.0,22.8125,0.0,0.0,0.0,3408.255859,-26.109673,28.245798,-1.815556,4746.75,80001.8125,18419.476563,19266.785156,101.851563,351028.75,353156.5,0,FAOR,-26.108,28.246333,0.0,0.0,0.157813,-0.03418,0.154297,-0.048828,0.947917,0.0,3408.255859,254130.25,5516.927246,5226.0,5541.625,7420.394531,5502.071289,0.0,0.0,0.003185,-33.168129,-33.168129,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.052732,24.0,24.0,0,632.975648962726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1002395,1210,63.25,1266.0,15.733334,1,671.156738,0.0,5541.75,-32.926414,0.0,178.625,0.0,26.25,0.0,0.0,0.0,4587.96582,-26.10976,28.24577,-1.809219,4746.743652,80001.8125,20114.095703,19947.175781,101.085938,355284.28125,357596.875,0,FAOR,-26.108,28.246333,0.0,0.0,0.156641,-0.013672,0.160156,-0.019531,0.943576,0.0,4587.96582,254130.25,5517.168945,5227.0,5541.75,7394.311523,5501.933105,0.125,0.125,0.128133,-32.926414,-32.926414,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.580075,23.75,24.0,0,665.908152719337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1002395,1211,63.25,1266.0,15.733334,1,671.156738,0.0,5541.875,-32.661106,0.0,178.625,0.0,29.6875,0.0,0.0,0.0,5991.995605,-26.109879,28.245731,-1.801927,4746.736328,80001.8125,19780.253906,19734.894531,101.125,359909.4375,362176.9375,0,FAOR,-26.108,28.246333,0.0,0.0,0.156641,0.00293,0.158203,-0.007813,0.94184,0.0,5991.995605,254130.25,5517.434082,5229.0,5541.875,7396.743164,5501.941406,-0.125,-0.125,0.128153,-32.661106,-32.661106,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.799802,23.75,24.0,0,711.017669173393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1002395,1212,63.25,1266.0,15.733334,1,671.156738,0.0,5542.125,-32.395798,0.0,178.625,0.0,33.0625,0.0,0.0,0.0,7182.67334,-26.109995,28.245695,-1.793681,4746.728027,79965.53125,19689.535156,19626.03125,101.265625,364444.4375,365827.5625,0,FAOR,-26.108,28.246333,0.0,0.0,0.153125,-0.012695,0.150391,0.013672,0.947483,0.0,7182.67334,254130.25,5517.699219,5229.0,5542.125,7396.743164,5502.033203,-0.375,-0.375,0.128176,-32.395798,-32.395798,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.492185,23.75,24.0,0,754.806200457642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1002395,1213,63.25,1266.0,15.733334,1,671.156738,0.0,5542.25,-32.087822,0.0,178.625,0.0,36.375,0.0,0.0,0.0,7825.477539,-26.110142,28.245647,-1.784497,4746.719238,79965.53125,19562.527344,19571.599609,101.375,367210.71875,369923.5,0,FAOR,-26.108,28.246333,0.0,0.0,0.154687,-0.026367,0.152344,-0.039063,0.941406,0.0,7825.477539,254130.25,5518.007324,5230.0,5542.25,7397.958984,5502.07959,-0.125,-0.125,0.003274,-32.087822,-32.087822,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.448239,23.75,24.0,0,810.513606339549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1002395,1214,63.25,1266.0,15.733334,1,671.156738,0.0,5542.5,-31.77985,0.0,178.625,0.0,39.6875,0.0,0.0,0.0,8289.160156,-26.110287,28.245602,-1.774392,4746.708984,79965.53125,19580.671875,19652.339844,101.921875,372636.3125,373950.34375,0,FAOR,-26.108,28.246333,0.0,0.0,0.153125,-0.024414,0.15625,-0.013672,0.940538,0.0,8289.160156,254130.25,5518.31543,5230.0,5542.5,7397.958984,5502.088379,0.0,0.0,0.128231,-31.77985,-31.77985,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.711911,23.75,24.0,0,865.249316171864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1002395,1215,63.25,1266.0,15.733334,1,671.156738,0.0,5542.75,-31.451921,0.0,178.625,0.0,43.0625,0.0,0.0,0.0,8592.422852,-26.110462,28.245546,-1.763368,4746.697754,79965.53125,19724.007813,19756.666016,101.84375,375264.375,377962.5,0,FAOR,-26.108,28.246333,0.0,0.0,0.153516,-0.000977,0.158203,-0.035156,0.945313,0.0,8592.422852,254130.25,5518.643066,5231.0,5542.75,7399.174805,5502.003418,0.0,0.0,0.12826,-31.451921,-31.451921,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.711911,23.75,23.75,0,931.463530744899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1002395,1216,63.25,1266.0,15.733334,1,670.874146,0.0,5543.0,-31.123991,0.0,178.625,0.0,46.4375,0.0,0.0,0.0,8711.504883,-26.110638,28.245491,-1.751406,4746.686035,79965.53125,19789.324219,19792.953125,102.21875,380660.59375,381447.5,0,FAOR,-26.108,28.246333,0.0,0.0,0.150391,0.005859,0.150391,0.033203,0.947049,0.0,8711.504883,254130.25,5518.971191,5232.0,5543.0,7373.064941,5501.966797,0.0,0.0,0.003361,-31.123991,-31.123991,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.53613,23.5,23.75,0,997.936066501896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1002395,1217,63.25,1266.0,15.733334,1,670.874146,0.0,5543.25,-30.772324,0.0,178.625,0.0,49.75,0.0,0.0,0.0,8628.216797,-26.110842,28.245428,-1.738507,4746.672852,79965.53125,19796.582031,19804.746094,102.085938,382234.375,384643.875,0,FAOR,-26.108,28.246333,0.0,0.0,0.148438,-0.032227,0.150391,-0.021484,0.93533,0.0,8628.216797,254130.25,5519.322754,5232.0,5543.25,7373.064941,5502.001953,-0.125,-0.125,0.003394,-30.772324,-30.772324,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.887692,23.5,23.75,0,1074.91590808661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1002395,1218,63.25,1266.0,15.733334,1,670.59137,0.0,5543.625,-30.420656,0.0,178.625,0.0,53.0,0.0,0.0,0.0,8372.916016,-26.111046,28.245365,-1.724687,4746.65918,79965.53125,19812.912109,19835.591797,102.359375,387053.40625,388293.84375,0,FAOR,-26.108,28.246333,0.0,0.0,0.148828,-0.032227,0.148438,-0.042969,0.949653,0.0,8372.916016,254130.25,5519.674316,5232.0,5543.625,7345.710449,5502.016602,0.125,0.125,0.253287,-30.420656,-30.420656,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.624021,23.25,23.75,0,1151.89609990065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1002395,1219,63.25,1266.0,15.733334,1,670.59137,0.0,5543.625,-30.005095,0.0,178.625,0.0,56.3125,0.0,0.0,0.0,7939.842773,-26.111279,28.245296,-1.709965,4746.644531,79965.53125,19858.271484,19890.023438,102.375,389534.28125,390879.625,0,FAOR,-26.108,28.246333,0.0,0.0,0.146875,-0.030273,0.144531,-0.021484,0.945313,0.0,7939.842773,254130.25,5520.090332,5232.0,5543.625,7345.710449,5502.695801,-0.125,-0.125,0.003463,-30.005095,-30.005095,22.25,23.75,1.0,0.124512,0.131836,0.117188,-9.53613,23.25,23.75,0,1239.55321231389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1002395,1220,63.25,1266.0,15.733334,1,670.59137,0.0,5544.0,-29.589533,0.0,178.625,0.0,59.5625,0.0,0.0,0.0,7324.187988,-26.111513,28.245226,-1.694323,4746.628906,79965.53125,19921.773438,19948.988281,102.523438,392224.96875,393439.75,0,FAOR,-26.108,28.246333,0.0,0.0,0.146875,-0.009766,0.146484,-0.039063,0.943576,0.0,7324.187988,254130.25,5520.505859,5234.0,5544.0,7348.143066,5503.417969,-0.25,-0.25,0.003497,-29.589533,-29.589533,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.711911,23.25,23.75,0,1327.65150162097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
1002395,1221,63.25,1266.0,15.733334,1,670.59137,0.0,5544.25,-29.192305,0.0,178.625,0.0,62.75,35.3125,0.052328,2358.645264,6718.555664,-26.111782,28.245142,-1.677778,4746.612305,79965.53125,19976.205078,19999.792969,102.585938,394654.5625,395303.5625,0,FAOR,-26.108,28.246333,0.0,0.0,0.145703,-0.016602,0.144531,0.019531,0.950955,2358.645264,6718.555664,254130.25,5520.902832,5233.0,5544.25,7346.926758,5503.970703,0.25,0.25,0.251533,-29.192305,-29.192305,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.448239,23.25,24.0,0,1429.2445344449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
1002395,1222,63.25,1266.0,15.733334,1,670.874146,3.865336,5544.5,-28.795076,70.625,178.625,0.104656,66.0,72.15625,0.104656,5322.422852,38861.917969,-26.112051,28.245058,-1.660347,4746.594727,79965.53125,20023.378906,20050.59375,102.726563,395952.59375,397182.3125,0,FAOR,-26.108,28.246333,3.9375,205.927689,0.146484,0.0,0.150391,-0.052734,0.938802,5322.422852,38861.917969,254130.25,5521.300293,5231.0,5544.5,7371.848633,5504.692871,-0.125,-0.125,0.001713,-28.795076,-28.795076,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.580075,23.5,24.0,0,1530.83758915273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1932668,1
1002395,1223,63.25,1266.0,15.733334,1,670.874146,3.865336,5544.875,-28.411785,73.6875,178.625,0.104656,69.1875,74.4375,0.108252,5416.568848,40695.1875,-26.112349,28.244967,-1.642014,4746.57666,79965.53125,20077.808594,20089.601563,102.84375,398412.0625,399153.8125,0,FAOR,-26.108,28.246333,3.9375,205.927689,0.144531,0.016602,0.150391,0.052734,0.944444,5416.568848,40695.1875,254130.25,5521.683594,5233.0,5544.875,7374.280762,5505.52832,-0.25,-0.25,0.001746,-28.411785,-28.411785,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.448239,23.5,24.25,0,1643.19888602241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3865336,1
1002395,1224,63.25,1266.0,15.733334,1,670.874146,2.030157,5545.125,-28.028494,75.1875,178.625,0.111848,72.3125,77.03125,0.111848,5592.119629,42569.28125,-26.112648,28.244873,-1.622795,4746.557129,80001.8125,20101.396484,20122.261719,102.789063,399895.59375,400669.9375,0,FAOR,-26.108,28.246333,2.125,212.167908,0.142969,0.022461,0.142578,-0.019531,0.946181,5592.119629,42569.28125,254130.25,5522.066895,5232.0,5545.125,7373.064941,5505.540039,0.25,0.25,0.501496,-28.028494,-28.028494,22.25,23.75,1.0,0.131836,0.131836,0.131836,-9.36035,23.5,24.25,0,1756.17869702525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48804145,1
1002395,1225,63.25,1266.0,15.733334,1,670.874146,2.030157,5545.25,-27.589304,78.875,178.625,0.111848,75.5,80.90625,0.116808,5909.446289,47551.808594,-26.112972,28.244772,-1.602708,4746.537109,80001.8125,20143.126953,20153.105469,102.828125,401444.28125,402328.4375,0,FAOR,-26.108,28.246333,2.125,212.167908,0.141406,0.066406,0.142578,0.064453,0.945313,5909.446289,47551.808594,254130.25,5522.505859,5234.0,5545.25,7375.49707,5506.115723,0.125,0.125,0.501531,-27.589304,-27.589304,22.25,23.75,1.0,0.131836,0.131836,0.131836,-8.964842,23.5,24.25,0,1878.52801715087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5895493,1
1002395,1226,63.25,1266.0,15.733334,1,670.874146,3.475072,5545.625,-27.150114,82.9375,178.625,0.121768,78.625,83.78125,0.121768,6181.668457,52061.441406,-26.113297,28.244671,-1.581736,4746.516113,80001.8125,20163.083984,20171.25,102.851563,403212.59375,404033.625,0,FAOR,-26.108,28.246333,3.59375,209.794876,0.140234,0.041992,0.144531,0.068359,0.947049,6181.668457,52061.441406,254130.25,5522.945313,5233.0,5545.625,7374.280762,5506.803223,0.125,0.125,0.376637,-27.150114,-27.150114,22.25,23.75,1.0,0.131836,0.131836,0.131836,-5.844725,23.5,24.25,0,2001.22708207199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7633029,1
1002395,1227,63.25,1266.0,15.733334,1,670.874146,3.475072,5545.875,-26.670813,84.625,178.625,0.121768,81.6875,87.28125,0.127224,6476.850586,53816.855469,-26.113646,28.24456,-1.559896,4746.494629,80001.8125,20179.414063,20199.371094,102.84375,404854.625,405599.46875,0,FAOR,-26.108,28.246333,3.59375,209.794876,0.1375,-0.005859,0.138672,0.015625,0.939236,6476.850586,53816.855469,254130.25,5523.424316,5233.0,5545.875,7374.280762,5507.463867,0.0,0.0,2.8e-05,-26.670813,-26.670813,22.25,23.75,1.0,0.131836,0.131836,0.131836,-3.867187,23.5,24.5,0,2133.2143843104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9370565,1
1002395,1228,63.25,1266.0,15.733334,1,670.874146,3.28094,5546.25,-26.191513,89.9375,178.625,0.13268,84.8125,90.90625,0.13268,6919.204102,63797.230469,-26.113997,28.244452,-1.537205,4746.47168,80038.09375,20219.330078,20234.751953,102.851563,406344.3125,407158.5,0,FAOR,-26.108,28.246333,3.46875,214.013611,0.139844,-0.005859,0.138672,-0.027344,0.939236,6919.204102,63797.230469,254130.25,5523.903809,5232.0,5546.25,7373.064941,5508.169434,0.125,0.125,0.124993,-26.191513,-26.191513,22.25,23.75,1.0,0.131836,0.131836,0.131836,-1.362304,23.5,24.5,0,2265.63271320673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1011035,1
1002395,1229,63.25,1266.0,15.733334,1,670.874146,3.28094,5546.625,-25.689219,91.875,178.625,0.13268,87.875,93.34375,0.136896,7056.181641,63360.191406,-26.114372,28.244333,-1.513646,4746.448242,80038.09375,20250.173828,20239.289063,102.875,407972.6875,407592.53125,0,FAOR,-26.108,28.246333,3.46875,214.013611,0.1375,0.040039,0.142578,0.015625,0.948785,7056.181641,63360.191406,254130.25,5524.405762,5232.0,5546.625,7373.064941,5508.733398,0.0,0.0,0.125026,-25.689219,-25.689219,22.25,23.75,1.0,0.131836,0.131836,0.131836,-0.878906,23.5,24.75,0,2407.42868326485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2651505,1
