FLIGHT_ID,P64: Duration of Takeoff (Seconds),P64: True Airspeed at Liftoff (knots),N1_liftoff,LIFTOFF,HEAD_WIND_KNOTS_during_stated_takeoff_ground_roll,FLAP_POSITION_DEGREES_during_stated_takeoff_ground_roll,FLAP_POSITION_DEGREES_std_during_stated_takeoff_ground_roll,ACTYPE,TAKEOFF_GROUND_ROLL_DISTANCE_STATED_(FEET),HEAD_WIND_KNOTS_TWENTY_POINT_LAGGING_AVERAGE,RUNWAY_CALCULATED_GRADIENT_degraded,GROSS_WEIGHT_KILOGRAMS_rollstart,FLAP_POSITION_DEGREES,MSL_ALT_degraded,AIR_TEMP_OUTSIDE_CELSIUS,N1_during_stated_takeoff_ground_roll
1048035,53.75,161.8125,92.429688,1,7.400604333333333,22.25,0.0,A340-3_2CM015,7919.360967862992,8.62411065,0.0,265671.991486,22.25,200.0,14.5,92.87239603703703
1048044,40.0,162.3125,84.140625,1,-0.051758475000000005,14.25,0.0,A330-3_4PW067,5769.544534141841,-0.11397125,-0.0,191935.560287,14.25,1400.0,16.25,81.678125
1048045,34.375,145.4375,80.015625,1,-0.05508011764705883,14.25,0.0,A330-3_4PW067,4706.34754539364,-0.2431819,-0.0,147154.658478,14.25,0.0,29.75,77.16222426470588
1048047,45.625,169.875,86.171875,1,-0.18324754347826086,14.25,0.0,A330-3_4PW067,7517.550742782475,-0.63373375,-0.0,212432.092239,14.25,0.0,28.25,84.37160326086956
1048240,40.5,154.625,88.0625,1,-2.168125625,14.25,0.0,A330-2_4PW067,5782.980768487069,-4.2379258,0.0,188174.645493,14.25,1400.0,16.25,87.54765625
1048241,32.75,135.5625,86.4375,1,0.15517760606060604,14.25,0.0,A330-2_4PW067,3984.449105987199,-0.37383385,-0.0,172596.459091,14.25,200.0,20.25,85.09469696969697
1048242,45.5,162.3125,84.0,1,-0.4270768888888889,14.25,0.0,A330-3_4PW067,7456.805070923351,-1.3104471,-0.0,200144.654465,14.25,1400.0,17.75,82.37118055555555
1048243,37.0,153.1875,79.9375,1,-0.2300864324324324,14.25,0.0,A330-3_4PW067,5302.224834638835,-0.67430105,0.0,152682.735107,14.25,0.0,31.5,77.20608108108108
1048244,36.0,149.4375,80.125,1,-0.08301497222222222,14.25,0.0,A330-3_4PW067,4848.174398626256,-0.34864945,0.0,144203.789627,14.25,100.0,31.75,76.89713541666667
1048245,46.375,169.5625,83.515625,1,-0.18852669565217392,14.25,0.0,A330-3_4PW067,7989.889170331021,-0.65859445,0.0,198711.537338,14.25,0.0,30.75,82.2819293478261
1048398,45.5,168.6875,88.140625,1,-0.15378124444444446,14.25,0.0,A330-3_4PW067,7531.773922910818,-0.5421349,-0.0,224603.115784,14.25,1400.0,14.75,86.21041666666666
1048399,42.875,168.875,89.65625,1,0.028735697674418605,14.25,0.0,A330-3_4PW067,6697.623170531631,0.01178855,-0.0,232823.60318,14.25,0.0,29.25,87.61736918604652
1048408,57.0,169.125,98.085938,1,-6.826718280701755,22.25,0.0,A340-3_2CM015,9323.58434858679,-13.4062556,-0.0,270380.768951,22.25,1400.0,18.5,98.7646658245614
1048409,54.5,162.25,92.765625,1,7.680275370370371,22.25,0.0,A340-3_2CM015,7910.457990157357,7.8291932,0.0,266512.526215,22.25,200.0,14.5,93.75766807407408
1048411,48.625,157.8125,93.640625,1,0.6114214285714286,22.25,0.0,A340-3_2CM015,6901.679752757154,-0.14860105,0.0,237816.433014,22.25,700.0,20.0,93.75621840816328
1048426,63.375,179.5,100.015625,1,6.811175714285714,22.25,0.0,A340-3_2CM015,10317.882737551452,6.7818721,0.0,260447.7836,22.25,5600.0,14.75,101.46775815873016
1048427,51.375,154.25,89.195313,1,0.921674705882353,22.25,0.0,A340-3_2CM015,7350.719645184108,-0.4173262,0.0,222041.279739,22.25,1400.0,19.25,89.6119794117647
1048707,52.75,159.6875,92.109375,1,-0.4022651698113207,22.25,0.0,A340-3_2CM015,7752.724711775911,-2.50917595,0.0,236605.683014,22.25,700.0,22.0,92.57502979245284
1048708,34.375,149.25,90.875,1,0.2653214411764706,14.25,0.0,A330-2_4PW067,4506.684291807771,-0.5969682,-0.0,181548.654678,14.25,1400.0,15.25,89.45772058823529
1048742,45.875,169.4375,87.703125,1,-0.11334200000000001,14.25,0.0,A330-3_4PW067,7606.197652098439,-0.41032935,-0.0,226687.687943,14.25,1400.0,14.75,85.54245923913044
1048743,40.25,167.625,89.03125,1,0.0,14.25,0.0,A330-3_4PW067,6756.530319058159,-0.05238715,-0.0,230933.652924,14.25,0.0,29.0,87.716796875
1048749,42.125,162.8125,88.9375,1,3.1151981666666666,14.25,0.0,A330-2_4PW067,6188.156200013109,4.04043795,-0.0,203945.216125,14.25,100.0,25.75,88.81287202380952
1048753,50.75,173.625,84.75,1,-0.051943666666666666,14.25,0.0,A330-3_4PW067,8506.640380173858,-0.2106736,0.0,211776.14035,14.25,0.0,32.0,83.40257352941177
1048880,44.25,169.625,86.515625,1,-0.08807975,14.25,0.0,A330-3_4PW067,7389.970363787179,-0.26426895,0.0,216330.831924,14.25,1400.0,18.0,85.2997159090909
1048881,40.625,160.6875,82.921875,1,0.06925678048780488,14.25,0.0,A330-3_4PW067,6332.8960957030295,0.2061726,0.0,210689.065384,14.25,0.0,15.0,81.4904725609756
1048888,52.5,153.9375,91.179688,1,-3.0239348076923074,22.25,0.0,A340-3_2CM015,7908.055549296441,-5.99261,-0.0,231950.126434,22.25,1400.0,20.75,91.71048701923077
1048892,35.0,144.875,92.851563,1,3.2356362857142855,22.25,0.0,A340-3_2CM015,4393.692216449648,3.8702445,-0.0,202028.065796,22.25,1400.0,15.25,91.98504488571429
1048893,34.375,141.5625,88.78125,1,9.57378361764706,22.25,0.0,A340-3_2CM015,4463.7920630976105,12.4944634,-0.0,195605.883987,22.25,200.0,23.5,89.17601126470588
1048898,53.875,158.375,92.523438,1,-2.1829627037037036,22.25,0.0,A340-3_2CM015,8152.133843582245,-3.94135885,-0.0,244556.425568,22.25,1400.0,18.75,92.65755231481481
1048922,54.375,158.25,96.421875,1,-2.260368185185185,22.25,0.0,A340-3_2CM015,8455.742791598375,-4.047343,-0.0,266416.84198,22.25,1400.0,18.5,97.13339146296296
1048923,55.125,169.0625,93.5625,1,7.212151018181817,22.25,0.0,A340-3_2CM015,8087.551891123128,10.5513033,0.0,264521.932343,22.25,100.0,22.5,94.21661956363637
1049020,43.0,160.5,90.421875,1,-0.7750422558139535,14.25,0.0,A330-2_4PW067,6263.078679164244,-2.8846905,-0.0,207655.453949,14.25,1400.0,15.0,88.89244186046511
1049779,42.125,169.0,89.953125,1,-0.034464047619047616,14.25,0.0,A330-3_4PW067,6763.683265578079,-0.16022085,-0.0,227512.992203,14.25,1400.0,10.5,87.72061011904762
1049780,43.25,168.0,89.921875,1,-0.12545962790697676,14.25,0.0,A330-3_4PW067,7054.371806938641,-0.3697246,-0.0,233717.330048,14.25,0.0,29.0,88.70857558139535
1049903,43.5,164.25,85.90625,1,-0.5460552325581396,14.25,0.0,A330-3_4PW067,7193.843982298849,-1.6977961,-0.0,208154.377487,14.25,1400.0,15.25,84.31104651162791
1049904,36.375,150.875,79.875,1,-0.018422583333333336,14.25,0.0,A330-3_4PW067,5143.195411347119,-0.09729735,-0.0,152644.861313,14.25,0.0,33.25,77.78038194444444
1049906,47.875,172.5,87.125,1,-0.18723047916666666,14.25,0.0,A330-3_4PW067,8067.260324958705,-0.72411735,-0.0,221525.944611,14.25,0.0,32.0,85.4599609375
1049909,48.875,149.8125,91.460938,1,2.9001712653061227,22.25,0.0,A340-3_2CM015,6730.949189578225,2.8843464,0.0,230448.562363,22.25,1400.0,17.25,91.79735357142856
1049910,45.25,150.25,88.546875,1,5.660613955555556,22.25,0.0,A340-3_2CM015,5979.809561646527,6.89550075,0.0,210498.411407,22.25,100.0,23.0,89.17291697777779
1049914,51.75,161.0,93.421875,1,-5.245178711538462,22.25,0.0,A340-3_2CM015,7976.198619951271,-7.1555755,0.0,236073.883331,22.25,700.0,31.5,93.43028871153845
1049915,40.125,174.0625,86.171875,1,0.26705895,14.25,0.0,A330-3_4PW067,6412.417720417649,0.8582096,0.0,215129.420319,14.25,1400.0,13.25,85.460546875
1049926,56.125,161.75,92.390625,1,2.8000319464285717,22.25,0.0,A340-3_2CM015,8551.918565799768,1.7720276,0.0,261218.176392,22.25,200.0,17.0,93.32477700000001
1049958,62.375,182.3125,96.867188,1,2.711143580645161,17.25,0.0,A340-3_2CM015,10712.528576065335,1.67234715,-0.0,260808.702484,17.25,5600.0,7.5,98.37815046774193
1049959,43.25,163.75,86.578125,1,0.055410488372093024,14.25,0.0,A330-3_4PW067,6878.885340354479,0.1662355,0.0,216016.394318,14.25,1400.0,18.25,85.15806686046511
1050024,41.0,160.6875,90.671875,1,0.8770144634146342,14.25,0.0,A330-2_4PW067,5888.066769147089,-0.0819607499999999,-0.0,208954.889725,14.25,1400.0,13.0,89.55411585365853
1050317,43.125,171.125,87.125,1,-0.24378232558139534,14.25,0.0,A330-3_4PW067,7623.120117668825,-0.8533548,-0.0,222045.912476,14.25,1400.0,11.0,85.74563953488372
1050318,42.625,174.0625,88.609375,1,-0.07942486046511629,14.25,0.0,A330-3_4PW067,7290.739552666757,-0.27038475,-0.0,228096.115387,14.25,0.0,30.0,86.76962209302326
1050350,42.625,154.0625,90.3125,1,-1.6867352325581397,14.25,0.0,A330-2_4PW067,6002.440806179916,-4.5172266,-0.0,210410.098709,14.25,100.0,24.0,88.87899709302326
1050353,31.375,138.8125,85.703125,1,1.2409893225806452,14.25,0.0,A330-2_4PW067,3760.797021584586,1.341727,0.0,158792.244629,14.25,1400.0,12.0,84.38810483870968
1050474,52.0,159.6875,90.617188,1,3.953959615384615,22.25,0.0,A340-3_2CM015,7166.216552941934,4.8989996,0.0,238950.602753,22.25,1400.0,14.0,90.93239200000001
1050476,40.625,170.625,83.796875,1,0.23307741463414636,14.25,0.0,A330-3_4PW067,6520.986509443027,0.65137515,0.0,204462.790222,14.25,1400.0,13.0,82.12728658536585
1050479,43.0,166.625,84.203125,1,-0.19478130232558138,14.25,0.0,A330-3_4PW067,7439.585785147625,-0.6603519,-0.0,203565.919327,14.25,0.0,29.75,82.52616279069767
1050490,56.0,172.1875,94.421875,1,3.936387107142857,22.25,0.0,A340-3_2CM015,8356.730293128947,5.0709474,0.0,264237.977692,22.25,1400.0,13.5,95.29352708928572
1050587,64.125,179.4375,97.726563,1,2.37183896875,22.25,0.0,A340-3_2CM015,10704.03403211454,1.68975925,0.0,256085.841949,22.25,5600.0,11.75,99.007446546875
1050741,42.375,171.875,89.96875,1,-0.2658721666666667,14.25,0.0,A330-3_4PW067,6987.721163983879,-0.88086375,-0.0,223159.23082,14.25,1400.0,15.5,87.95200892857143
1103450,46.5,165.9375,84.28125,1,-0.04889002173913043,14.25,0.0,A330-3_4PW067,7348.607708493004,-0.2610198,0.0,213643.881699,14.25,0.0,27.0,83.16745923913044
1103518,40.625,153.0625,88.609375,1,0.4020261463414634,14.25,0.0,A330-2_4PW067,5561.062692603432,-0.5386854,0.0,188832.090515,14.25,200.0,24.5,87.19435975609755
1103954,44.25,170.75,89.921875,1,-0.11529875,14.25,0.0,A330-3_4PW067,7468.900085274915,-0.42547825,0.0,224759.303558,14.25,700.0,30.25,88.140625
1103976,35.5,150.1875,87.640625,1,9.680919942857143,14.25,0.0,A330-2_4PW067,4379.695573205552,12.84537765,-0.0,181468.470642,14.25,200.0,30.0,87.546875
1104065,49.875,149.1875,89.070313,1,-2.99796312,22.25,0.0,A340-3_2CM015,7285.56442271352,-5.4722828,-0.0,219280.249435,22.25,100.0,30.25,89.05203148000001
1104067,49.0,159.25,93.804688,1,6.105601734693877,22.25,0.0,A340-3_2CM015,7040.866845773152,6.4368337,-0.0,254945.360229,22.25,200.0,16.75,94.15242369387755
1104395,41.25,154.6875,87.515625,1,0.7472470731707317,14.25,0.0,A330-2_4PW067,5799.355137323632,-0.0373445499999999,0.0,183021.120697,14.25,200.0,26.0,86.8513719512195
1104427,40.375,170.3125,90.453125,1,0.0,14.25,0.0,A330-3_4PW067,6695.392116050035,0.0,-0.0,233191.245529,14.25,100.0,26.5,88.3359375
1104429,62.625,180.5,96.46875,1,1.345597523809524,22.25,0.0,A340-3_2CM015,10535.589889777515,0.15644195,-0.0,244482.054474,22.25,5600.0,20.0,96.79861138095238
1104430,42.0,155.5,82.28125,1,-0.05949071428571429,14.25,0.0,A330-3_4PW067,6408.152223940121,-0.1703729,-0.0,189521.362015,14.25,1400.0,15.5,79.95572916666667
1104432,35.375,145.375,79.765625,1,0.05220531428571429,14.25,0.0,A330-3_4PW067,4848.507688997464,0.0393347,0.0,149427.079926,14.25,100.0,29.0,77.63035714285714
1104433,48.0,169.3125,84.453125,1,0.0,14.25,0.0,A330-3_4PW067,7989.687472601379,-0.1095742,0.0,205007.643997,14.25,0.0,35.25,83.0810546875
1104435,40.25,160.5,84.9375,1,0.35751720000000003,14.25,0.0,A330-3_4PW067,5936.275298525237,0.98962675,-0.0,206587.153107,14.25,200.0,30.25,83.523828125
1104498,51.375,156.375,93.96875,1,-1.5648736470588234,22.25,0.0,A340-3_2CM015,7879.129990616679,-4.7164819,-0.0,248729.39859,22.25,1400.0,16.25,94.6649818627451
1104499,47.5,155.3125,92.226563,1,5.8317338723404255,22.25,0.0,A340-3_2CM015,6917.557088456607,5.55308735,0.0,235889.182983,22.25,100.0,28.75,92.64810534042553
1104535,52.625,157.375,91.804688,1,-2.129683226415094,22.25,0.0,A340-3_2CM015,7994.185153493887,-3.274162,-0.0,236703.734344,22.25,1400.0,16.25,91.45430447169812
1104536,43.25,155.0625,96.648438,1,-1.9019109767441862,22.25,0.0,A340-3_2CM015,6725.8263544538895,-4.1209593,0.0,231720.308716,22.25,700.0,25.0,97.59811072093024
1104538,43.5,163.0,83.75,1,-0.06039944186046512,14.25,0.0,A330-3_4PW067,6980.94652723059,-0.28016795,0.0,206292.724564,14.25,100.0,25.25,82.49818313953489
1104555,38.375,146.875,85.921875,1,-2.439134657894737,14.25,0.0,A330-2_4PW067,5368.064524937764,-4.8981631,-0.0,179729.878403,14.25,1400.0,12.75,85.13486842105263
1104556,38.375,158.75,88.5,1,16.16894152631579,14.25,0.0,A330-2_4PW067,5361.635230657969,6.98514285,-0.0,189328.428482,14.25,200.0,29.75,88.34292763157895
1104615,52.875,153.5625,94.328125,1,-2.790589433962264,22.25,0.0,A340-3_2CM015,8160.574231573161,-7.6723435,-0.0,251641.586121,22.25,1400.0,17.0,94.25766535849057
1104627,53.625,154.0,96.164063,1,-2.728254537037037,22.25,0.0,A340-3_2CM015,8469.715426464372,-6.9410106,-0.0,258463.202423,22.25,1400.0,16.0,96.2824077037037
1104628,55.625,160.375,92.007813,1,4.55888925,22.25,0.0,A340-3_2CM015,8266.504605957913,5.0970954,0.0,261739.57251,22.25,200.0,14.25,92.47726030357144
1104724,52.0,154.6875,92.84375,1,-0.6361419615384616,22.25,0.0,A340-3_2CM015,7624.660327043897,-2.93985275,-0.0,239955.482361,22.25,1400.0,18.25,92.01577546153847
1104725,50.125,148.625,89.703125,1,-2.0781669199999997,22.25,0.0,A340-3_2CM015,7332.598600123327,-5.29629235,-0.0,219665.750366,22.25,100.0,28.75,90.09796904000001
1104989,38.875,146.9375,85.9375,1,-1.2095491025641025,14.25,0.0,A330-2_4PW067,5297.126860211021,-2.99110185,0.0,179877.347458,14.25,1400.0,12.5,84.39983974358974
1104990,40.75,150.875,86.890625,1,0.5447298292682926,14.25,0.0,A330-2_4PW067,5502.330556990962,0.2372723,0.0,181999.948441,14.25,200.0,24.5,85.72713414634147
1104993,50.25,152.3125,91.554688,1,-2.16027704,22.25,0.0,A340-3_2CM015,7764.711933319765,-3.76921525,-0.0,234821.504456,22.25,1400.0,20.0,91.65234398000001
1104994,39.75,148.1875,94.015625,1,5.35799735,22.25,0.0,A340-3_2CM015,5364.292053858039,6.4956517,-0.0,220476.490372,22.25,100.0,28.25,93.400781525
1104998,61.0,177.4375,100.359375,1,1.1933019999999999,22.25,0.0,A340-3_2CM015,10065.673007224677,1.5083391,0.0,254500.992584,22.25,5600.0,23.0,101.45543055737706
1104999,49.75,159.5,91.039063,1,-2.49865088,22.25,0.0,A340-3_2CM015,7781.348759419819,-5.7338236,-0.0,230700.169388,22.25,1400.0,17.0,90.90500028000001
1105000,47.625,149.9375,89.148438,1,-3.15063925,22.25,0.0,A340-3_2CM015,7402.3996133101255,-5.7849217,-0.0,219377.872406,22.25,200.0,28.25,89.338216375
1105024,37.375,146.125,86.15625,1,-3.196419837837838,14.25,0.0,A330-2_4PW067,5250.079306634246,-5.8639591,-0.0,178494.234314,14.25,1400.0,15.0,85.92060810810811
1105026,30.375,140.875,87.46875,1,5.362717666666667,14.25,0.0,A330-2_4PW067,3802.097641229767,7.15209615,-0.0,172732.385208,14.25,200.0,30.5,87.03854166666666
1105050,42.375,166.0,89.25,1,-0.2823000238095238,14.25,0.0,A330-3_4PW067,6891.298079725652,-0.8174119,0.0,222413.49855,14.25,1400.0,17.0,87.26488095238095
1105051,43.125,165.25,84.515625,1,0.133671488372093,14.25,0.0,A330-3_4PW067,6750.981318680329,0.4252462,0.0,211340.13063,14.25,100.0,26.0,83.34920058139535
1105128,49.0,157.375,91.484375,1,10.382644204081632,22.25,0.0,A340-3_2CM015,6335.078825338533,13.0225604,-0.0,245694.760742,22.25,0.0,16.25,91.37755126530612
1105213,39.625,160.875,90.5,1,-0.125583975,14.25,0.0,A330-3_4PW067,6299.62868464195,-0.3404903,0.0,225183.105179,14.25,700.0,25.5,88.153125
1105215,44.25,168.0,86.984375,1,-0.07718925,14.25,0.0,A330-3_4PW067,7400.072555127329,-0.4183868,-0.0,224625.935272,14.25,1400.0,11.75,85.35227272727273
1105216,37.625,153.375,85.0625,1,-0.06262260526315788,14.25,0.0,A330-3_4PW067,5580.51179352063,-0.07284605,0.0,204960.702637,14.25,100.0,24.5,82.75123355263158
1105218,37.125,147.4375,80.40625,1,-0.10112059459459459,14.25,0.0,A330-3_4PW067,5221.075373933345,-0.4359614,0.0,150216.171875,14.25,0.0,37.25,77.88809121621621
1105219,33.375,144.625,79.796875,1,-0.051861757575757575,14.25,0.0,A330-3_4PW067,4848.785996546509,-0.1353775,0.0,146913.9561,14.25,100.0,29.25,77.14535984848484
1105220,47.375,167.875,86.015625,1,-0.14486402127659573,14.25,0.0,A330-3_4PW067,8340.676292104628,-0.8146237,0.0,212183.263794,14.25,0.0,33.5,84.71841755319149
1105258,46.0,171.375,84.765625,1,-0.1295493695652174,14.25,0.0,A330-3_4PW067,7588.321772319049,-0.6973107,-0.0,205108.901398,14.25,1400.0,18.25,82.81623641304348
1105259,36.25,147.125,80.265625,1,-0.18639233333333335,14.25,0.0,A330-3_4PW067,4994.643185693245,-0.53148155,-0.0,148940.200287,14.25,0.0,33.25,77.73307291666667
1105260,35.75,143.6875,79.875,1,-0.0065221666666666666,14.25,0.0,A330-3_4PW067,4790.831333835847,-0.0160298,0.0,146268.83699,14.25,100.0,31.75,76.61371527777777
1105261,49.375,173.25,84.4375,1,-0.07522469387755103,14.25,0.0,A330-3_4PW067,8342.447092694254,-0.24863015,0.0,205537.935791,14.25,100.0,32.5,83.5220025510204
1105262,44.75,167.9375,89.296875,1,-0.13860635555555556,14.25,0.0,A330-3_4PW067,7268.704444847069,-0.4252695,-0.0,229794.049408,14.25,1400.0,14.5,86.72083333333333
1105263,39.25,170.1875,90.765625,1,0.035396846153846154,14.25,0.0,A330-3_4PW067,6519.246530150078,0.1690189,-0.0,234039.850693,14.25,0.0,26.5,88.90705128205128
1105416,46.375,177.375,90.125,1,-0.24910184782608696,14.25,0.0,A330-3_4PW067,8281.670220358348,-0.9445997,-0.0,233957.25238,14.25,1400.0,18.5,88.9609375
1105469,43.625,161.125,90.359375,1,-2.836881409090909,14.25,0.0,A330-2_4PW067,6527.512013781634,-4.4685273,-0.0,205692.762054,14.25,1400.0,18.75,88.90944602272727
1105470,41.375,154.875,89.90625,1,1.4924637073170732,14.25,0.0,A330-2_4PW067,5782.153071047449,0.66101715,-0.0,199144.331421,14.25,100.0,30.25,89.38986280487805
1105471,45.5,168.375,90.171875,1,-0.1952258,14.25,0.0,A330-3_4PW067,7588.095816117911,-0.7866586,-0.0,233343.196136,14.25,1400.0,14.25,87.86875
1105472,45.5,167.9375,84.34375,1,0.05459955555555555,14.25,0.0,A330-3_4PW067,6986.255048381195,0.16044315,0.0,209406.763046,14.25,0.0,26.5,83.06458333333333
1105551,38.125,147.625,86.515625,1,0.009213157894736826,14.25,0.0,A330-2_4PW067,5213.834669535286,-1.3111104,0.0,178792.351257,14.25,1400.0,14.5,86.48067434210526
1105552,36.375,140.9375,86.859375,1,-0.5033828055555555,14.25,0.0,A330-2_4PW067,4708.55365235209,-1.73917145,0.0,178496.351807,14.25,200.0,23.25,86.95008680555556
1105573,42.25,153.4375,86.3125,1,-0.5516095238095238,14.25,0.0,A330-2_4PW067,6127.812580442927,-2.77335045,-0.0,184175.472885,14.25,1400.0,14.75,85.8266369047619
1105574,31.75,138.0625,87.6875,1,3.5358773125,14.25,0.0,A330-2_4PW067,3599.860999911552,5.67833835,-0.0,171430.617584,14.25,200.0,30.0,86.138671875
1105599,56.625,161.9375,94.328125,1,-2.9581879298245615,22.25,0.0,A340-3_2CM015,9082.633729394665,-7.73056275,-0.0,255048.976379,22.25,1400.0,19.5,94.05153535087719
1105600,55.625,160.3125,92.929688,1,1.6993466964285715,22.25,0.0,A340-3_2CM015,8579.915456213974,0.3373589,0.0,265008.630402,22.25,200.0,15.75,93.21540198214286
1105602,38.75,150.125,80.25,1,-0.28678528205128206,14.25,0.0,A330-3_4PW067,5507.417393555345,-0.8403741,0.0,151619.796234,14.25,0.0,36.0,77.45472756410257
1105604,52.125,179.3125,84.265625,1,-0.06533271153846154,14.25,0.0,A330-3_4PW067,9234.845934366489,-0.412809,0.0,207096.875671,14.25,100.0,34.5,83.47686298076923
1105621,57.25,163.5,94.367188,1,-3.26439950877193,22.25,0.0,A340-3_2CM015,9422.555503267173,-8.6062543,-0.0,254130.257751,22.25,1400.0,19.75,94.81441917543859
1105623,51.375,157.5,89.53125,1,8.483064980392156,22.25,0.0,A340-3_2CM015,7127.337348812603,9.3910666,-0.0,243120.079346,22.25,0.0,13.25,89.95205288235293
1105650,53.25,155.0,92.578125,1,-2.4471788679245283,22.25,0.0,A340-3_2CM015,8174.904144713282,-5.12346905,-0.0,239305.680389,22.25,1400.0,21.5,92.81014171698114
1105651,45.5,153.875,91.257813,1,-0.28983897777777773,22.25,0.0,A340-3_2CM015,6715.395920493754,-1.8078824,-0.0,217927.698105,22.25,100.0,22.0,91.18368084444444
1105675,62.5,176.9375,97.46875,1,2.227600193548387,22.25,0.0,A340-3_2CM015,10350.276982194886,0.8893886,-0.0,250986.625488,22.25,5600.0,19.5,98.43661822580644
1105678,57.375,166.25,98.0625,1,-3.135170596491228,22.25,0.0,A340-3_2CM015,9468.799795644807,-7.9242493,-0.0,271052.087463,22.25,1400.0,19.5,98.95586649122806
1105879,35.0,139.75,87.0625,1,-1.2902274857142857,14.25,0.0,A330-2_4PW067,4291.24960878424,-2.52555765,0.0,175656.493698,14.25,200.0,25.25,86.13348214285715
1105882,45.25,169.25,86.890625,1,-0.077657,14.25,0.0,A330-3_4PW067,7527.324081024483,-0.417941,0.0,219803.422363,14.25,1400.0,19.75,85.53680555555556
1105883,42.5,162.4375,83.390625,1,0.028526880952380953,14.25,0.0,A330-3_4PW067,6463.907182814593,0.2354585,0.0,206684.753479,14.25,100.0,24.5,82.30171130952381
1105911,62.125,182.75,99.585938,1,3.66501664516129,22.25,0.0,A340-3_2CM015,11231.328398815696,3.7300299,0.0,256061.655792,22.25,5600.0,21.25,100.9804689032258
1105928,36.375,161.25,91.546875,1,-1.10855125,14.25,0.0,A330-2_4PW067,5764.0543202139625,-2.51200675,0.0,204503.534393,14.25,1400.0,19.5,90.90321180555556
1105929,37.875,153.4375,88.5,1,16.31263852631579,14.25,0.0,A330-2_4PW067,4564.464383674219,18.79970265,-0.0,201230.735184,14.25,200.0,18.5,87.34498355263158
1105930,48.125,160.8125,94.304688,1,-0.48318258333333336,22.25,0.0,A340-3_2CM015,7859.360252216455,-1.3152974,-0.0,252775.237732,22.25,1400.0,19.25,94.85807312499999
1105931,52.125,155.9375,92.585938,1,-2.022685346153846,22.25,0.0,A340-3_2CM015,7761.620898424677,-4.78599075,-0.0,240360.818024,22.25,100.0,26.0,92.79702553846154
1106032,42.125,174.75,90.78125,1,0.0,14.25,0.0,A330-3_4PW067,7230.3213588641365,-0.01313565,-0.0,233517.661224,14.25,0.0,26.0,89.17633928571429
1106064,44.375,168.125,90.21875,1,0.0,14.25,0.0,A330-3_4PW067,7381.967268137641,-0.1686053,-0.0,232870.021667,14.25,1400.0,18.5,88.54865056818181
1106065,39.75,166.3125,86.78125,1,0.27775652500000003,14.25,0.0,A330-3_4PW067,6377.353036044525,0.6786786,0.0,226352.168076,14.25,700.0,16.5,85.30625
1106081,49.125,150.625,89.429688,1,7.627730163265306,22.25,0.0,A340-3_2CM015,6785.385237454857,6.51946435,0.0,220586.34906,22.25,100.0,21.75,89.74362259183673
1106082,52.375,163.6875,95.367188,1,-1.1663969615384615,22.25,0.0,A340-3_2CM015,8081.866447532387,-1.3612133,-0.0,261151.457428,22.25,1400.0,19.75,96.21183925
1106095,44.875,167.625,90.5625,1,-0.11314573333333333,14.25,0.0,A330-3_4PW067,7173.694868829119,-0.4862588,-0.0,230792.600281,14.25,1400.0,14.0,87.75902777777777
1106109,42.375,167.625,86.71875,1,-0.05649930952380953,14.25,0.0,A330-3_4PW067,6706.750637879399,-0.2769612,-0.0,217646.266479,14.25,1400.0,11.0,84.75297619047619
1106111,53.625,158.8125,93.320313,1,-1.2120909444444445,22.25,0.0,A340-3_2CM015,8217.616726352533,-4.657287,-0.0,247752.506012,22.25,1400.0,19.5,93.26331048148148
1106219,36.25,150.25,89.59375,1,-1.8814658888888889,14.25,0.0,A330-2_4PW067,4837.395555495226,-3.204507,-0.0,182713.203354,14.25,1400.0,14.0,88.14756944444444
1106619,65.375,179.25,99.695313,1,0.5572087538461538,22.25,0.0,A340-3_2CM015,11052.266763140593,0.56541,0.0,255755.441681,22.25,5600.0,22.0,100.91682710769231
1106621,44.125,165.5625,84.03125,1,0.008631522727272727,14.25,0.0,A330-3_4PW067,7011.202896381067,0.03015005,0.0,210729.994965,14.25,100.0,22.5,82.91761363636364
1106636,45.375,172.75,90.078125,1,-0.06065368888888889,14.25,0.0,A330-3_4PW067,7869.248187987869,-0.3184955,-0.0,232514.550568,14.25,1400.0,18.0,88.62152777777777
1106637,42.125,163.1875,87.34375,1,-0.2216905238095238,14.25,0.0,A330-3_4PW067,6815.2827584957295,-0.72859255,0.0,216218.885193,14.25,700.0,22.0,85.6171875
1106656,45.625,164.8125,86.515625,1,-0.16126226086956522,14.25,0.0,A330-3_4PW067,7456.982913340829,-0.58372085,-0.0,220110.813187,14.25,1400.0,13.75,84.34205163043478
1106657,42.375,170.8125,90.796875,1,-0.00029223809523809525,14.25,0.0,A330-3_4PW067,6873.819425606538,-0.00083425,-0.0,226745.406921,14.25,0.0,26.0,88.28236607142857
1106681,53.25,160.4375,93.875,1,-2.3086533962264153,22.25,0.0,A340-3_2CM015,8262.59062127731,-5.28812745,-0.0,246227.021759,22.25,1400.0,18.25,94.1155663018868
1106682,47.125,153.3125,92.78125,1,1.2053365957446809,22.25,0.0,A340-3_2CM015,7026.042838341167,-0.1212687,0.0,236757.886597,22.25,100.0,27.25,92.86768631914893
